"Name","Agent","ID","State","User","Notes","Job Type","Group","Tags","Created","End Time","Updated","Max Test Accuracy","time_mask_param","dropOutProbability","freq_mask_param"
"sweet-sweep-437","","2dr0mijh","finished","","-","","","","2024-07-16T21:11:26.000Z","2024-07-16T21:14:12.000Z","2024-07-16T21:14:12.000Z","0.6393457519309405","30","0.3","10"
"sleek-sweep-116","","ven3k4a6","finished","","-","","","","2024-07-15T16:37:45.000Z","2024-07-15T16:39:33.000Z","2024-07-15T16:39:33.000Z","0.6354384370740572","40","0","50"
"chocolate-sweep-496","","oo7as17i","finished","","-","","","","2024-07-17T02:21:14.000Z","2024-07-17T02:24:49.000Z","2024-07-17T02:24:49.000Z","0.6345297592003635","60","0.3","30"
"solar-sweep-381","","8fr7z9c0","finished","","-","","","","2024-07-16T16:19:32.000Z","2024-07-16T16:22:14.000Z","2024-07-16T16:22:14.000Z","0.6328032712403453","30","0.2","40"
"desert-sweep-307","","a7x9bo4y","finished","","-","","","","2024-07-16T11:03:01.000Z","2024-07-16T11:05:42.000Z","2024-07-16T11:05:42.000Z","0.6311676510676965","60","0.2","10"
"misty-sweep-31","","wwjtu244","finished","","-","","","","2024-07-15T08:16:48.000Z","2024-07-15T08:19:23.000Z","2024-07-15T08:19:23.000Z","0.6308950477055884","30","0","20"
"wise-sweep-114","","ap63cae2","finished","","-","","","","2024-07-15T16:33:04.000Z","2024-07-15T16:34:53.000Z","2024-07-15T16:34:53.000Z","0.629622898682417","20","0","50"
"denim-sweep-465","","zpg09aji","finished","","-","","","","2024-07-17T00:04:27.000Z","2024-07-17T00:06:18.000Z","2024-07-17T00:06:18.000Z","0.6281690140845071","30","0.3","20"
"youthful-sweep-541","","5ms7pos6","finished","","-","","","","2024-07-17T06:34:43.000Z","2024-07-17T06:36:32.000Z","2024-07-17T06:36:32.000Z","0.6273512039981827","20","0.3","50"
"decent-sweep-371","","mm82xcca","finished","","-","","","","2024-07-16T15:37:27.000Z","2024-07-16T15:39:17.000Z","2024-07-16T15:39:17.000Z","0.6263516583371195","70","0.2","40"
"fast-sweep-296","","ke4h11t6","finished","","-","","","","2024-07-16T10:17:12.000Z","2024-07-16T10:19:01.000Z","2024-07-16T10:19:01.000Z","0.6259881871876419","20","0.2","10"
"quiet-sweep-380","","kx6hkloo","finished","","-","","","","2024-07-16T16:17:26.000Z","2024-07-16T16:19:14.000Z","2024-07-16T16:19:14.000Z","0.6246251703771013","20","0.2","40"
"comfy-sweep-159","","rpbi33vr","finished","","-","","","","2024-07-15T20:59:54.000Z","2024-07-15T21:01:47.000Z","2024-07-15T21:01:47.000Z","0.62335302135393","50","0.1","10"
"super-sweep-212","","dq9t9zla","finished","","-","","","","2024-07-16T02:12:13.000Z","2024-07-16T02:15:43.000Z","2024-07-16T02:15:43.000Z","0.6199909132212631","20","0.1","30"
"lucky-sweep-489","","v124omnq","finished","","-","","","","2024-07-17T01:57:38.000Z","2024-07-17T02:01:09.000Z","2024-07-17T02:01:09.000Z","0.6187187641980918","60","0.3","30"
"electric-sweep-153","","kasqxwzy","finished","","-","","","","2024-07-15T20:09:57.000Z","2024-07-15T20:18:50.000Z","2024-07-15T20:18:50.000Z","0.6174466151749205","60","0.1","10"
"scarlet-sweep-355","","7nispce4","finished","","-","","","","2024-07-16T14:29:17.000Z","2024-07-16T14:31:58.000Z","2024-07-16T14:31:58.000Z","0.6132666969559292","50","0.2","30"
"avid-sweep-447","","x4jk2ni3","finished","","-","","","","2024-07-16T22:38:43.000Z","2024-07-16T22:43:12.000Z","2024-07-16T22:43:12.000Z","0.6127214902317129","60","0.3","10"
"radiant-sweep-337","","9mda04yb","finished","","-","","","","2024-07-16T13:20:22.000Z","2024-07-16T13:22:12.000Z","2024-07-16T13:22:12.000Z","0.6125397546569741","10","0.2","30"
"vital-sweep-111","","frafkmlp","finished","","-","","","","2024-07-15T16:22:24.000Z","2024-07-15T16:24:13.000Z","2024-07-15T16:24:13.000Z","0.6124488868696047","60","0","40"
"honest-sweep-113","","4ucvsydc","finished","","-","","","","2024-07-15T16:31:15.000Z","2024-07-15T16:33:02.000Z","2024-07-15T16:33:02.000Z","0.6121762835074966","10","0","50"
"dark-sweep-311","","ykrcnror","finished","","-","","","","2024-07-16T11:15:36.000Z","2024-07-16T11:18:17.000Z","2024-07-16T11:18:17.000Z","0.6102680599727397","30","0.2","20"
"super-sweep-499","","g6rg852j","finished","","-","","","","2024-07-17T02:34:41.000Z","2024-07-17T02:36:31.000Z","2024-07-17T02:36:31.000Z","0.6101771921853703","20","0.3","30"
"expert-sweep-344","","inuxrgvh","finished","","-","","","","2024-07-16T13:48:04.000Z","2024-07-16T13:51:36.000Z","2024-07-16T13:51:36.000Z","0.6076328941390278","10","0.2","30"
"treasured-sweep-80","","3zdzxb7i","finished","","-","","","","2024-07-15T13:25:57.000Z","2024-07-15T13:27:47.000Z","2024-07-15T13:27:47.000Z","0.6061790095411177","30","0","30"
"true-sweep-443","","d2piqnqi","finished","","-","","","","2024-07-16T21:52:06.000Z","2024-07-16T21:54:47.000Z","2024-07-16T21:54:47.000Z","0.6053611994547933","20","0.3","10"
"fancy-sweep-383","","86gs2wtb","finished","","-","","","","2024-07-16T16:33:29.000Z","2024-07-16T16:36:10.000Z","2024-07-16T16:36:10.000Z","0.6031803725579282","50","0.2","40"
"fearless-sweep-189","","zu79i7vj","finished","","-","","","","2024-07-15T23:47:55.000Z","2024-07-15T23:49:43.000Z","2024-07-15T23:49:43.000Z","0.5997273966378919","70","0.1","20"
"royal-sweep-170","","x6ptnhsx","finished","","-","","","","2024-07-15T21:51:37.000Z","2024-07-15T21:55:44.000Z","2024-07-15T21:55:44.000Z","0.5983643798273512","20","0.1","20"
"young-sweep-463","","a4snkq2e","finished","","-","","","","2024-07-16T23:58:09.000Z","2024-07-17T00:01:39.000Z","2024-07-17T00:01:39.000Z","0.5980009086778737","10","0.3","20"
"dark-sweep-425","","xze0kmbt","finished","","-","","","","2024-07-16T19:57:02.000Z","2024-07-16T19:59:47.000Z","2024-07-16T19:59:47.000Z","0.5970013630168105","50","0.3","10"
"silver-sweep-536","","djbz60fk","finished","","-","","","","2024-07-17T06:13:58.000Z","2024-07-17T06:16:40.000Z","2024-07-17T06:16:40.000Z","0.5955474784189005","40","0.3","50"
"happy-sweep-395","","3p6apz9x","finished","","-","","","","2024-07-16T17:23:48.000Z","2024-07-16T17:27:20.000Z","2024-07-16T17:27:20.000Z","0.5924579736483416","30","0.2","50"
"golden-sweep-491","","a9vhdmx7","finished","","-","","","","2024-07-17T02:05:37.000Z","2024-07-17T02:08:18.000Z","2024-07-17T02:08:18.000Z","0.5910040890504317","10","0.3","30"
"zesty-sweep-209","","ln7vgp1g","finished","","-","","","","2024-07-16T02:02:09.000Z","2024-07-16T02:04:54.000Z","2024-07-16T02:04:54.000Z","0.5890049977283053","60","0.1","30"
"sunny-sweep-257","","43d7jf2s","finished","","-","","","","2024-07-16T06:03:19.000Z","2024-07-16T06:06:00.000Z","2024-07-16T06:06:00.000Z","0.5869150386188097","50","0.1","50"
"lunar-sweep-245","","dszg02w8","finished","","-","","","","2024-07-16T04:47:17.000Z","2024-07-16T04:49:57.000Z","2024-07-16T04:49:57.000Z","0.5815538391640164","70","0.1","40"
"dazzling-sweep-350","","9e036blx","finished","","-","","","","2024-07-16T14:09:35.000Z","2024-07-16T14:12:16.000Z","2024-07-16T14:12:16.000Z","0.5810995002271695","70","0.2","30"
"elated-sweep-276","","feylpatf","finished","","-","","","","2024-07-16T07:45:31.000Z","2024-07-16T07:47:22.000Z","2024-07-16T07:47:22.000Z","0.5783734666060881","30","0.1","50"
"classic-sweep-533","","2rdd08rw","finished","","-","","","","2024-07-17T05:52:57.000Z","2024-07-17T05:55:38.000Z","2024-07-17T05:55:38.000Z","0.5774647887323944","10","0.3","50"
"fresh-sweep-304","","mkmfe95c","finished","","-","","","","2024-07-16T10:54:47.000Z","2024-07-16T10:56:37.000Z","2024-07-16T10:56:37.000Z","0.5761017719218537","30","0.2","10"
"zesty-sweep-493","","2w2wvl87","finished","","-","","","","2024-07-17T02:10:18.000Z","2024-07-17T02:12:13.000Z","2024-07-17T02:12:13.000Z","0.5749204906860518","30","0.3","30"
"fanciful-sweep-206","","mvuguzh0","finished","","-","","","","2024-07-16T01:51:23.000Z","2024-07-16T01:53:13.000Z","2024-07-16T01:53:13.000Z","0.5742844161744661","30","0.1","30"
"crimson-sweep-286","","jq4p4cy8","finished","","-","","","","2024-07-16T09:04:32.000Z","2024-07-16T09:09:44.000Z","2024-07-16T09:09:44.000Z","0.5738300772376193","60","0.2","10"
"cosmic-sweep-386","","zgz9s5by","finished","","-","","","","2024-07-16T16:42:46.000Z","2024-07-16T16:45:27.000Z","2024-07-16T16:45:27.000Z","0.5716492503407542","10","0.2","40"
"lucky-sweep-104","","48jvza4n","finished","","-","","","","2024-07-15T15:40:04.000Z","2024-07-15T15:41:54.000Z","2024-07-15T15:41:54.000Z","0.5710131758291686","60","0","40"
"wise-sweep-288","","vl8qcz8h","finished","","-","","","","2024-07-16T09:13:23.000Z","2024-07-16T09:15:12.000Z","2024-07-16T09:15:12.000Z","0.5662880508859609","10","0.2","10"
"dulcet-sweep-540","","v14hmxwo","finished","","-","","","","2024-07-17T06:32:01.000Z","2024-07-17T06:34:40.000Z","2024-07-17T06:34:40.000Z","0.5635620172648796","10","0.3","50"
"eager-sweep-324","","jq12pl7o","finished","","-","","","","2024-07-16T12:07:24.000Z","2024-07-16T12:10:05.000Z","2024-07-16T12:10:05.000Z","0.5631985461154021","20","0.2","20"
"flowing-sweep-247","","7w66qjxj","finished","","-","","","","2024-07-16T04:53:32.000Z","2024-07-16T04:56:14.000Z","2024-07-16T04:56:14.000Z","0.5596547024079964","20","0.1","40"
"peachy-sweep-513","","s251q4h4","finished","","-","","","","2024-07-17T03:52:27.000Z","2024-07-17T03:54:17.000Z","2024-07-17T03:54:17.000Z","0.5592003634711494","20","0.3","40"
"dandy-sweep-495","","c9ynph5r","finished","","-","","","","2024-07-17T02:18:27.000Z","2024-07-17T02:21:08.000Z","2024-07-17T02:21:08.000Z","0.5573830077237619","50","0.3","30"
"divine-sweep-531","","nm32wovj","finished","","-","","","","2024-07-17T05:41:31.000Z","2024-07-17T05:44:12.000Z","2024-07-17T05:44:12.000Z","0.555474784189005","60","0.3","40"
"copper-sweep-501","","xuda0weh","finished","","-","","","","2024-07-17T02:41:07.000Z","2024-07-17T02:43:49.000Z","2024-07-17T02:43:49.000Z","0.5521126760563381","40","0.3","30"
"daily-sweep-15","","gtw15die","finished","","-","","","","2024-07-15T06:23:49.000Z","2024-07-15T06:26:27.000Z","2024-07-15T06:26:27.000Z","0.5501135847342117","10","0","10"
"graceful-sweep-306","","yajpyltq","finished","","-","","","","2024-07-16T11:00:15.000Z","2024-07-16T11:02:57.000Z","2024-07-16T11:02:57.000Z","0.5475692866878692","50","0.2","10"
"sage-sweep-292","","jybsrkbl","finished","","-","","","","2024-07-16T09:44:45.000Z","2024-07-16T09:47:25.000Z","2024-07-16T09:47:25.000Z","0.540299863698319","50","0.2","10"
"proud-sweep-342","","y91wb2h7","finished","","-","","","","2024-07-16T13:37:28.000Z","2024-07-16T13:39:22.000Z","2024-07-16T13:39:22.000Z","0.5286687869150386","60","0.2","30"
"likely-sweep-287","","93n6uj98","finished","","-","","","","2024-07-16T09:09:49.000Z","2024-07-16T09:13:21.000Z","2024-07-16T09:13:21.000Z","0.5275783734666061","70","0.2","10"
"glowing-sweep-449","","i58y6dto","finished","","-","","","","2024-07-16T22:46:47.000Z","2024-07-16T22:48:37.000Z","2024-07-16T22:48:37.000Z","0.5238527941844616","10","0.3","20"
"peach-sweep-547","","w6qh4d8k","crashed","","-","","","","2024-07-17T07:05:44.000Z","2024-08-03T14:17:08.000Z","2024-08-03T14:17:08.000Z","0.5194911403907315","10","0.3","50"
"happy-sweep-346","","8b2zm9fm","finished","","-","","","","2024-07-16T13:57:47.000Z","2024-07-16T13:59:35.000Z","2024-07-16T13:59:35.000Z","0.5078600636074512","30","0.2","30"
"confused-sweep-300","","l913h7qg","finished","","-","","","","2024-07-16T10:38:28.000Z","2024-07-16T10:41:08.000Z","2024-07-16T10:41:08.000Z","0.5064970467969105","60","0.2","10"
"drawn-sweep-430","","5l55tudu","finished","","-","","","","2024-07-16T20:26:41.000Z","2024-07-16T20:28:30.000Z","2024-07-16T20:28:30.000Z","0.4993184915947297","30","0.3","10"
"comfy-sweep-309","","a3forcm7","finished","","-","","","","2024-07-16T11:08:29.000Z","2024-07-16T11:11:08.000Z","2024-07-16T11:11:08.000Z","0.4925942753293957","10","0.2","20"
"vital-sweep-530","","qtz350fv","finished","","-","","","","2024-07-17T05:39:36.000Z","2024-07-17T05:41:26.000Z","2024-07-17T05:41:26.000Z","0.4925942753293957","50","0.3","40"
"chocolate-sweep-474","","tcwcqtr5","finished","","-","","","","2024-07-17T00:58:34.000Z","2024-07-17T01:00:23.000Z","2024-07-17T01:00:23.000Z","0.4919582008178101","50","0.3","20"
"laced-sweep-317","","mpo31wct","finished","","-","","","","2024-07-16T11:37:59.000Z","2024-07-16T11:40:40.000Z","2024-07-16T11:40:40.000Z","0.4886869604725125","20","0.2","20"
"dainty-sweep-156","","d2mfhg9t","finished","","-","","","","2024-07-15T20:46:38.000Z","2024-07-15T20:49:20.000Z","2024-07-15T20:49:20.000Z","0.48850522489777376","20","0.1","10"
"toasty-sweep-455","","sll1vfi3","finished","","-","","","","2024-07-16T23:29:26.000Z","2024-07-16T23:31:16.000Z","2024-07-16T23:31:16.000Z","0.4756928668786915","70","0.3","20"
"visionary-sweep-462","","25l15i03","finished","","-","","","","2024-07-16T23:55:27.000Z","2024-07-16T23:58:07.000Z","2024-07-16T23:58:07.000Z","0.47342117219445706","70","0.3","20"
"sunny-sweep-370","","bz3piwm6","finished","","-","","","","2024-07-16T15:34:45.000Z","2024-07-16T15:37:24.000Z","2024-07-16T15:37:24.000Z","0.4729668332576102","60","0.2","40"
"fresh-sweep-374","","dxt3e469","finished","","-","","","","2024-07-16T15:49:56.000Z","2024-07-16T15:52:37.000Z","2024-07-16T15:52:37.000Z","0.4685143116765107","30","0.2","40"
"sleek-sweep-405","","8g8hkn1d","finished","","-","","","","2024-07-16T18:23:20.000Z","2024-07-16T18:26:01.000Z","2024-07-16T18:26:01.000Z","0.4676965015901863","60","0.2","50"
"fast-sweep-478","","em7w3h46","finished","","-","","","","2024-07-17T01:12:57.000Z","2024-07-17T01:16:28.000Z","2024-07-17T01:16:28.000Z","0.46742389822807817","20","0.3","30"
"silver-sweep-504","","c4linxwp","finished","","-","","","","2024-07-17T02:54:26.000Z","2024-07-17T02:56:16.000Z","2024-07-17T02:56:16.000Z","0.4673330304407088","70","0.3","30"
"cerulean-sweep-202","","pk8ywd8z","finished","","-","","","","2024-07-16T01:19:18.000Z","2024-07-16T01:22:50.000Z","2024-07-16T01:22:50.000Z","0.46660608814175375","60","0.1","30"
"exalted-sweep-459","","gayv3m4s","finished","","-","","","","2024-07-16T23:46:20.000Z","2024-07-16T23:49:01.000Z","2024-07-16T23:49:01.000Z","0.4638800545206725","40","0.3","20"
"vital-sweep-331","","rirh2jh5","finished","","-","","","","2024-07-16T12:47:44.000Z","2024-07-16T12:49:33.000Z","2024-07-16T12:49:33.000Z","0.4535211267605634","20","0.2","20"
"crimson-sweep-362","","7fft2zai","finished","","-","","","","2024-07-16T14:56:19.000Z","2024-07-16T14:58:10.000Z","2024-07-16T14:58:10.000Z","0.4225352112676056","50","0.2","30"
"dry-sweep-14","","ujluh5w0","finished","","-","","","","2024-07-15T06:22:00.000Z","2024-07-15T06:23:47.000Z","2024-07-15T06:23:47.000Z","0.4171740118128124","70","0","10"
"earnest-sweep-485","","scq7l2dc","finished","","-","","","","2024-07-17T01:44:58.000Z","2024-07-17T01:46:48.000Z","2024-07-17T01:46:48.000Z","0.3919127669241254","20","0.3","30"
"pretty-sweep-298","","esthx6c3","finished","","-","","","","2024-07-16T10:24:25.000Z","2024-07-16T10:27:06.000Z","2024-07-16T10:27:06.000Z","0.3751930940481599","40","0.2","10"
"magic-sweep-426","","kx7om4ay","finished","","-","","","","2024-07-16T19:59:49.000Z","2024-07-16T20:01:39.000Z","2024-07-16T20:01:39.000Z","0.365833711949114","60","0.3","10"
"eager-sweep-376","","n2h5yrih","finished","","-","","","","2024-07-16T15:57:13.000Z","2024-07-16T15:59:02.000Z","2024-07-16T15:59:02.000Z","0.31958200817810084","50","0.2","40"
"crisp-sweep-379","","7084rav7","finished","","-","","","","2024-07-16T16:09:48.000Z","2024-07-16T16:17:21.000Z","2024-07-16T16:17:21.000Z","0.31476601544752386","10","0.2","40"
"ethereal-sweep-357","","3a6bladt","finished","","-","","","","2024-07-16T14:35:37.000Z","2024-07-16T14:37:25.000Z","2024-07-16T14:37:25.000Z","0.23552930486142665","70","0.2","30"
